단지코드,총세대수,아파트비율,상가비율,공가수,지하철역,버스정류장,단지내주차면수,등록차량수,전용면적_15_비율,전용면적_20_비율,전용면적_25_비율,전용면적_30_비율,전용면적_35_비율,전용면적_40_비율,전용면적_45_비율,전용면적_50_비율,전용면적_55_비율,전용면적_60_비율,전용면적_65_비율,전용면적_70_비율,전용면적_75_비율,전용면적_80_비율,초장기비율,장기비율,단기비율,ABEGH비율,A비율,ACEFI비율,D비율,JKLMNO비율,10대미만(여자),10대미만(남자),10대(여자),10대(남자),20대(여자),20대(남자),30대(여자),30대(남자),40대(여자),40대(남자),50대(여자),50대(남자),60대(여자),60대(남자),70대(여자),70대(남자),80대(여자),80대(남자),90대(여자),90대(남자),100대(여자),100대(남자),1인당자동차,연면적,평균분양가격,총면적,규모별가격,자전거도로비율,운전면허소지자비율,강원도,경기도,경상남도,경상북도,광주광역시,대구광역시,대전광역시,부산광역시,서울특별시,세종특별자치시,울산광역시,전라남도,전라북도,제주특별자치도,충청남도,충청북도
C1319,496.0,1.0,0.0,16.0,0.0,1.0,428.0,398.0,0.0,0.0,0.16532258064516128,0.0,0.4112903225806452,0.0,0.16532258064516128,0.25806451612903225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0274003984063745,0.026902390438247,0.0532569721115537,0.0555677290836653,0.0649203187250996,0.070617529880478,0.056414342629482,0.0575498007968127,0.0770916334661354,0.0675996015936254,0.0868725099601593,0.0725697211155378,0.0872011952191235,0.0695617529880478,0.0483565737051792,0.0332768924302788,0.0273605577689243,0.0112948207171314,0.004910358565737,0.0010856573705179,0.0001792828685258,9.9601593625498e-06,0.511963082812375,28415,3063,19280.0,59054640.0,0.07836059483762386,0.06795467239444429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C1320,1696.0,1.0,0.0,35.0,0.0,4.0,1648.0,924.0,0.0,0.0,0.3632075471698113,0.42924528301886794,0.0,0.0,0.20754716981132076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0274003984063745,0.026902390438247,0.0532569721115537,0.0555677290836653,0.0649203187250996,0.070617529880478,0.056414342629482,0.0575498007968127,0.0770916334661354,0.0675996015936254,0.0868725099601593,0.0725697211155378,0.0872011952191235,0.0695617529880478,0.0483565737051792,0.0332768924302788,0.0273605577689243,0.0112948207171314,0.004910358565737,0.0010856573705179,0.0001792828685258,9.9601593625498e-06,0.511963082812375,28415,3063,53080.0,162584040.0,0.07836059483762386,0.06795467239444429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C1326,1934.0,1.0,0.0,43.0,0.0,4.0,1670.0,1153.0,0.0,0.29782833505687695,0.3050672182006205,0.0,0.23991726990692863,0.0,0.15718717683557393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0220030990280321,0.0229468939287223,0.0326806592477813,0.035512043949852,0.0537963093393435,0.0572334131567826,0.0470488801239611,0.0488660374700662,0.0619523876602338,0.0607691224116072,0.082898999859135,0.0688547682772221,0.1092970840963516,0.0852937033384983,0.078743484997887,0.0533878010987463,0.0479081560783208,0.0202282011550922,0.0080433863924496,0.0022397520777574,0.0002676433300464,2.817298211015636e-05,0.40868423573329865,22752,3884,56190.0,218241960.0,0.019337631609732044,0.06449149882664047,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C1328,992.0,1.0,0.0,36.0,0.0,7.0,871.0,770.0,0.0,0.0,0.16129032258064516,0.0,0.41330645161290325,0.0,0.26411290322580644,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0380295510312011,0.0395072322124127,0.052545824319262,0.0539898039998496,0.0584837694869205,0.059894047666884,0.0723311976087489,0.0687043976569679,0.0832077088294043,0.0783546927395301,0.0773449439323688,0.0648585379511302,0.0742366286055744,0.0584189589087972,0.0424224120163996,0.0327254533175886,0.025136134619348,0.012354192401867,0.0053896476767352,0.0017071106277682,0.0002903513899924,6.740300124825174e-05,0.4354862124165368,126879,4493,38140.0,171363020.0,0.23638242053310982,0.2771132081245748,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1329,1002.0,1.0,0.0,30.0,0.0,2.0,775.0,554.0,0.0,0.0,0.0,0.0,0.3852295409181637,0.0,0.5069860279441117,0.10778443113772455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0220030990280321,0.0229468939287223,0.0326806592477813,0.035512043949852,0.0537963093393435,0.0572334131567826,0.0470488801239611,0.0488660374700662,0.0619523876602338,0.0607691224116072,0.082898999859135,0.0688547682772221,0.1092970840963516,0.0852937033384983,0.078743484997887,0.0533878010987463,0.0479081560783208,0.0202282011550922,0.0080433863924496,0.0022397520777574,0.0002676433300464,2.817298211015636e-05,0.40868423573329865,22752,3884,41770.0,162234680.0,0.019337631609732044,0.06449149882664047,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C1338,622.0,1.0,0.0,13.0,1.0,3.0,551.0,551.0,0.0,0.0,0.0,0.0,0.0,0.5241157556270096,0.2861736334405145,0.18971061093247588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0220030990280321,0.0229468939287223,0.0326806592477813,0.035512043949852,0.0537963093393435,0.0572334131567826,0.0470488801239611,0.0488660374700662,0.0619523876602338,0.0607691224116072,0.082898999859135,0.0688547682772221,0.1092970840963516,0.0852937033384983,0.078743484997887,0.0533878010987463,0.0479081560783208,0.0202282011550922,0.0080433863924496,0.0022397520777574,0.0002676433300464,2.817298211015636e-05,0.40868423573329865,22752,3884,26950.0,104673800.0,0.019337631609732044,0.06449149882664047,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C1340,552.0,1.0,0.0,21.0,0.0,3.0,523.0,410.0,0.0,0.0,0.36231884057971014,0.0,0.34782608695652173,0.0,0.2898550724637681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0280893692743689,0.029064786133263,0.059684966717195,0.0600804059843142,0.0662624398602781,0.0703222830027021,0.052026626243986,0.0465959269755486,0.077005206617017,0.0666446978184933,0.0814077637909444,0.0743821261451262,0.0766361299677057,0.0680419165623146,0.0510248467672839,0.0357477097475779,0.0350491003756673,0.0126408752389112,0.0072233572793778,0.0018981084821722,0.0001581757068476,1.3181308903974163e-05,0.5107770173130495,10146,2468,18920.0,46694560.0,0.059367199905072866,0.03599223106282621,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C1341,922.0,1.0,0.0,7.0,0.0,1.0,731.0,442.0,0.0,0.27114967462039047,0.0,0.0,0.559652928416486,0.0,0.16919739696312364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27114967462039047,0.7288503253796096,0.0,0.7288503253796096,0.0,0.27114967462039047,0.0,0.0,0.0319936441479501,0.0345662509300477,0.0498505618119222,0.0502541079738199,0.0650844294235595,0.0668751655169804,0.0668877763345397,0.0644160560929165,0.0800282482313328,0.0791833234548595,0.0799021400557398,0.067442652307149,0.0759297325245595,0.0595861129677037,0.0485516476033141,0.0317540386143233,0.0297489186223942,0.0103408703986279,0.006343241232329,0.0008953680467104,0.0003531028916604,1.261081755930237e-05,0.4643294600361972,13393,3834,30080.0,115326720.0,0.027731388053687505,0.02993443575982757,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1343,600.0,1.0,0.0,8.0,1.0,4.0,528.0,549.0,0.0,0.0,0.0,0.0,0.35833333333333334,0.0,0.4683333333333333,0.17333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0380295510312011,0.0395072322124127,0.052545824319262,0.0539898039998496,0.0584837694869205,0.059894047666884,0.0723311976087489,0.0687043976569679,0.0832077088294043,0.0783546927395301,0.0773449439323688,0.0648585379511302,0.0742366286055744,0.0584189589087972,0.0424224120163996,0.0327254533175886,0.025136134619348,0.012354192401867,0.0053896476767352,0.0017071106277682,0.0002903513899924,6.740300124825174e-05,0.4354862124165368,126879,4493,25370.0,113987410.0,0.23638242053310982,0.2771132081245748,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1344,300.0,1.0,0.0,0.0,0.0,3.0,467.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.14333333333333334,0.0,0.0,0.13666666666666666,0.0,0.6033333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0153231685092941,0.0156268983112623,0.025209573563358,0.0261207629692625,0.0527123071315757,0.0567822864779492,0.0476552059288057,0.0518770501761632,0.0542157696513181,0.068673308225003,0.0771625561900133,0.0648007532499088,0.1196391689952618,0.0789393755315271,0.0975428259020775,0.0610496901956019,0.047852630300085,0.023463127202041,0.0113443081035111,0.0033258413315514,0.0005315271534442,0.000151864900984,0.32111446610670435,36688,7955,21465.0,170754075.0,0.03943417720935167,0.19980644833208613,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C1350,1401.0,1.0,0.0,2.0,1.0,6.0,1636.0,2315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17987152034261242,0.31263383297644537,0.0,0.0,0.3397573162027123,0.0,0.16773733047822983,0.5074946466809421,0.0,0.4925053533190578,0.0,0.4925053533190578,0.0,0.5074946466809421,0.0,0.0281970146286509,0.0290916320140488,0.0404897201835622,0.0427925316015307,0.0608339822070542,0.0642467818624608,0.0686536008349762,0.066847799075562,0.074667417703484,0.0679246533357631,0.0857507330892463,0.068819270721161,0.0884677192226768,0.0702605987309686,0.0510097579562962,0.0371431884826295,0.0324547307036,0.0137506005533374,0.0064942595384436,0.0017395338049402,0.0002982057951326,6.626795447391528e-05,0.4569209489649935,4865,3632,88810.0,322557920.0,0.03228696844049884,0.03019064621859487,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C1357,908.0,1.0,0.0,27.0,0.0,1.0,1001.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8325991189427313,0.0,0.16740088105726872,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0220030990280321,0.0229468939287223,0.0326806592477813,0.035512043949852,0.0537963093393435,0.0572334131567826,0.0470488801239611,0.0488660374700662,0.0619523876602338,0.0607691224116072,0.082898999859135,0.0688547682772221,0.1092970840963516,0.0852937033384983,0.078743484997887,0.0533878010987463,0.0479081560783208,0.0202282011550922,0.0080433863924496,0.0022397520777574,0.0002676433300464,2.817298211015636e-05,0.40868423573329865,22752,3884,65080.0,252770720.0,0.019337631609732044,0.06449149882664047,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C1360,443.0,1.0,0.0,22.0,0.0,2.0,362.0,375.0,0.0,0.0,0.0,0.38826185101580135,0.0,0.2866817155756208,0.16252821670428894,0.16252821670428894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.5425172441215439,18029,2914,17080.0,49771120.0,0.09194138165113688,0.05465928049288207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C1363,2568.0,1.0,0.0,11.0,0.0,6.0,1798.0,2550.0,0.0,0.03348909657320872,0.4688473520249221,0.0,0.21962616822429906,0.0,0.2780373831775701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21417445482866043,0.7858255451713395,0.0,0.7858255451713395,0.0,0.21417445482866043,0.0,0.0,0.0380295510312011,0.0395072322124127,0.052545824319262,0.0539898039998496,0.0584837694869205,0.059894047666884,0.0723311976087489,0.0687043976569679,0.0832077088294043,0.0783546927395301,0.0773449439323688,0.0648585379511302,0.0742366286055744,0.0584189589087972,0.0424224120163996,0.0327254533175886,0.025136134619348,0.012354192401867,0.0053896476767352,0.0017071106277682,0.0002903513899924,6.740300124825174e-05,0.4354862124165368,126879,4493,83690.0,376019170.0,0.23638242053310982,0.2771132081245748,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1365,875.0,1.0,0.0,5.0,0.0,2.0,903.0,945.0,0.0,0.0,0.0,0.0,0.07542857142857143,0.0,0.10171428571428572,0.13485714285714287,0.688,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0380295510312011,0.0395072322124127,0.052545824319262,0.0539898039998496,0.0584837694869205,0.059894047666884,0.0723311976087489,0.0687043976569679,0.0832077088294043,0.0783546927395301,0.0773449439323688,0.0648585379511302,0.0742366286055744,0.0584189589087972,0.0424224120163996,0.0327254533175886,0.025136134619348,0.012354192401867,0.0053896476767352,0.0017071106277682,0.0002903513899924,6.740300124825174e-05,0.4354862124165368,126879,4493,45325.0,203645225.0,0.23638242053310982,0.2771132081245748,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1368,896.0,1.0,0.0,29.0,0.0,7.0,900.0,861.0,0.0,0.0,0.0,0.0,0.19642857142857142,0.0,0.20089285714285715,0.6026785714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.5425172441215439,18029,2914,41260.0,120231640.0,0.09194138165113688,0.05465928049288207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C1375,757.0,1.0,0.0,21.0,0.0,7.0,761.0,754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43593130779392336,0.06340819022457067,0.5006605019815059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0274003984063745,0.026902390438247,0.0532569721115537,0.0555677290836653,0.0649203187250996,0.070617529880478,0.056414342629482,0.0575498007968127,0.0770916334661354,0.0675996015936254,0.0868725099601593,0.0725697211155378,0.0872011952191235,0.0695617529880478,0.0483565737051792,0.0332768924302788,0.0273605577689243,0.0112948207171314,0.004910358565737,0.0010856573705179,0.0001792828685258,9.9601593625498e-06,0.511963082812375,28415,3063,38095.0,116684985.0,0.07836059483762386,0.06795467239444429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C1379,324.0,1.0,0.0,10.0,0.0,2.0,270.0,294.0,0.0,0.0,0.0,0.0,0.6296296296296297,0.0,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0380295510312011,0.0395072322124127,0.052545824319262,0.0539898039998496,0.0584837694869205,0.059894047666884,0.0723311976087489,0.0687043976569679,0.0832077088294043,0.0783546927395301,0.0773449439323688,0.0648585379511302,0.0742366286055744,0.0584189589087972,0.0424224120163996,0.0327254533175886,0.025136134619348,0.012354192401867,0.0053896476767352,0.0017071106277682,0.0002903513899924,6.740300124825174e-05,0.4354862124165368,126879,4493,12540.0,56342220.0,0.23638242053310982,0.2771132081245748,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1386,1497.0,1.0,0.0,15.0,0.0,5.0,1100.0,1145.0,0.0,0.0,0.0,0.0,0.5617902471609887,0.0,0.43820975283901137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0319298768868784,0.0346473132176765,0.0591539493960332,0.0633792314957498,0.0655167271461947,0.070338519659989,0.0579774983016022,0.0534705307285711,0.0783582707825885,0.0757236831204122,0.0799655349538532,0.0777948998359596,0.0714652615532468,0.0623519080048383,0.042534506470481,0.0307037165912743,0.0273400606452254,0.009312190353101,0.0059651041407764,0.0014581365677453,0.0001491276035194,0.0004639525442826,0.565213017292354,10220,2452,58955.0,144557660.0,0.05786236989971015,0.03571158406505299,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C1394,466.0,1.0,0.0,0.0,0.0,1.0,329.0,271.0,0.0,0.0,0.0,0.0,0.5257510729613734,0.0,0.4742489270386266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0280893692743689,0.029064786133263,0.059684966717195,0.0600804059843142,0.0662624398602781,0.0703222830027021,0.052026626243986,0.0465959269755486,0.077005206617017,0.0666446978184933,0.0814077637909444,0.0743821261451262,0.0766361299677057,0.0680419165623146,0.0510248467672839,0.0357477097475779,0.0350491003756673,0.0126408752389112,0.0072233572793778,0.0018981084821722,0.0001581757068476,1.3181308903974163e-05,0.5107770173130495,10146,2468,18520.0,45707360.0,0.059367199905072866,0.03599223106282621,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C1402,344.0,1.0,0.0,16.0,0.0,2.0,344.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2616279069767442,0.0,0.0,0.3372093023255814,0.0,0.4011627906976744,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0346777648570904,0.0353387600220331,0.0598078217761184,0.0615704755492992,0.0608237958259379,0.0649366546300263,0.0610686088499908,0.056625252463431,0.0823183793377807,0.072648264887692,0.0827468021298733,0.0742762714976436,0.0753901707570842,0.0624273211334843,0.0418140645082318,0.0275659465083542,0.0277617969275965,0.0112124365016218,0.0053858865291633,0.0013097496786829,0.0002570536752555,3.672195360793194e-05,0.5234989596920514,11343,2305,24110.0,55573550.0,0.05251852525820896,0.03279192066361202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C1406,1647.0,1.0,0.0,13.0,0.0,2.0,1741.0,1350.0,0.0,0.0,0.0,0.3551912568306011,0.3570127504553734,0.0,0.14450516089860352,0.143290831815422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0281970146286509,0.0290916320140488,0.0404897201835622,0.0427925316015307,0.0608339822070542,0.0642467818624608,0.0686536008349762,0.066847799075562,0.074667417703484,0.0679246533357631,0.0857507330892463,0.068819270721161,0.0884677192226768,0.0702605987309686,0.0510097579562962,0.0371431884826295,0.0324547307036,0.0137506005533374,0.0064942595384436,0.0017395338049402,0.0002982057951326,6.626795447391528e-05,0.4569209489649935,4865,3632,60640.0,220244480.0,0.03228696844049884,0.03019064621859487,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C1407,1216.0,1.0,0.0,13.0,1.0,1.0,1285.0,1064.0,0.0,0.0,0.0,0.3207236842105263,0.0,0.29769736842105265,0.27960526315789475,0.10197368421052631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0281970146286509,0.0290916320140488,0.0404897201835622,0.0427925316015307,0.0608339822070542,0.0642467818624608,0.0686536008349762,0.066847799075562,0.074667417703484,0.0679246533357631,0.0857507330892463,0.068819270721161,0.0884677192226768,0.0702605987309686,0.0510097579562962,0.0371431884826295,0.0324547307036,0.0137506005533374,0.0064942595384436,0.0017395338049402,0.0002982057951326,6.626795447391528e-05,0.4569209489649935,4865,3632,47680.0,173173760.0,0.03228696844049884,0.03019064621859487,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C1410,356.0,1.0,0.0,10.0,0.0,3.0,550.0,815.0,0.0,0.0,0.0,0.0,0.5842696629213483,0.0,0.0,0.0,0.4157303370786517,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0346777648570904,0.0353387600220331,0.0598078217761184,0.0615704755492992,0.0608237958259379,0.0649366546300263,0.0610686088499908,0.056625252463431,0.0823183793377807,0.072648264887692,0.0827468021298733,0.0742762714976436,0.0753901707570842,0.0624273211334843,0.0418140645082318,0.0275659465083542,0.0277617969275965,0.0112124365016218,0.0053858865291633,0.0013097496786829,0.0002570536752555,3.672195360793194e-05,0.5234989596920514,11343,2305,15420.0,35543100.0,0.05251852525820896,0.03279192066361202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C1424,624.0,1.0,0.0,2.0,1.0,7.0,517.0,179.0,0.0,0.0,0.0,0.0,0.42948717948717946,0.0,0.5705128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0281970146286509,0.0290916320140488,0.0404897201835622,0.0427925316015307,0.0608339822070542,0.0642467818624608,0.0686536008349762,0.066847799075562,0.074667417703484,0.0679246533357631,0.0857507330892463,0.068819270721161,0.0884677192226768,0.0702605987309686,0.0510097579562962,0.0371431884826295,0.0324547307036,0.0137506005533374,0.0064942595384436,0.0017395338049402,0.0002982057951326,6.626795447391528e-05,0.4569209489649935,4865,3632,25400.0,92252800.0,0.03228696844049884,0.03019064621859487,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C1426,374.0,1.0,0.0,2.0,0.0,2.0,321.0,262.0,0.0,0.0,0.25668449197860965,0.0,0.3155080213903743,0.0,0.0,0.42780748663101603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.5425172441215439,18029,2914,14530.0,42340420.0,0.09194138165113688,0.05465928049288207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C1428,375.0,1.0,0.0,6.0,0.0,2.0,360.0,333.0,0.0,0.0,0.0,0.0,0.2906666666666667,0.0,0.48533333333333334,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02888758487719,0.0306815324000335,0.0512867801156844,0.0527118786151395,0.0603738787827982,0.0631570123229105,0.0598206052477156,0.0543214016262888,0.0762008550590996,0.0680023472210579,0.0872663257607511,0.0721770475312264,0.0884231704250146,0.0700142509849945,0.0477324167993964,0.032760499622768,0.0335149635342442,0.0130270768714896,0.0076284684382597,0.0016765864699471,0.0003185514292899,1.6765864699471876e-05,0.5077515306499765,15551,2510,16205.0,40674550.0,0.069765160145527,0.031322418194466885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1430,1533.0,1.0,0.0,32.0,0.0,3.0,1296.0,839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31376386170906717,0.6862361382909328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0220030990280321,0.0229468939287223,0.0326806592477813,0.035512043949852,0.0537963093393435,0.0572334131567826,0.0470488801239611,0.0488660374700662,0.0619523876602338,0.0607691224116072,0.082898999859135,0.0688547682772221,0.1092970840963516,0.0852937033384983,0.078743484997887,0.0533878010987463,0.0479081560783208,0.0202282011550922,0.0080433863924496,0.0022397520777574,0.0002676433300464,2.817298211015636e-05,0.40868423573329865,22752,3884,81910.0,318138440.0,0.019337631609732044,0.06449149882664047,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C1439,1755.0,0.9743589743589743,0.02564102564102564,29.0,1.0,3.0,270.0,172.0,0.005698005698005698,0.006837606837606838,0.8415954415954416,0.07464387464387465,0.0,0.06951566951566951,0.0,0.0,0.0,0.0005698005698005698,0.0,0.0,0.0,0.0011396011396011395,0.9743589743589743,0.0,0.02564102564102564,0.0,0.0,0.9743589743589743,0.02564102564102564,0.0,0.0220030990280321,0.0229468939287223,0.0326806592477813,0.035512043949852,0.0537963093393435,0.0572334131567826,0.0470488801239611,0.0488660374700662,0.0619523876602338,0.0607691224116072,0.082898999859135,0.0688547682772221,0.1092970840963516,0.0852937033384983,0.078743484997887,0.0533878010987463,0.0479081560783208,0.0202282011550922,0.0080433863924496,0.0022397520777574,0.0002676433300464,2.817298211015636e-05,0.40868423573329865,22752,3884,46345.0,180003980.0,0.019337631609732044,0.06449149882664047,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C1448,1116.0,1.0,0.0,25.0,0.0,2.0,1050.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5734767025089605,0.32616487455197135,0.1003584229390681,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0319936441479501,0.0345662509300477,0.0498505618119222,0.0502541079738199,0.0650844294235595,0.0668751655169804,0.0668877763345397,0.0644160560929165,0.0800282482313328,0.0791833234548595,0.0799021400557398,0.067442652307149,0.0759297325245595,0.0595861129677037,0.0485516476033141,0.0317540386143233,0.0297489186223942,0.0103408703986279,0.006343241232329,0.0008953680467104,0.0003531028916604,1.261081755930237e-05,0.4643294600361972,13393,3834,53160.0,203815440.0,0.027731388053687505,0.02993443575982757,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C1451,1618.0,1.0,0.0,38.0,0.0,3.0,1382.0,1044.0,0.0,0.1446229913473424,0.29666254635352285,0.37082818294190356,0.0,0.18788627935723115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1446229913473424,0.8553770086526576,0.0,0.8553770086526576,0.0,0.1446229913473424,0.0,0.0,0.0380295510312011,0.0395072322124127,0.052545824319262,0.0539898039998496,0.0584837694869205,0.059894047666884,0.0723311976087489,0.0687043976569679,0.0832077088294043,0.0783546927395301,0.0773449439323688,0.0648585379511302,0.0742366286055744,0.0584189589087972,0.0424224120163996,0.0327254533175886,0.025136134619348,0.012354192401867,0.0053896476767352,0.0017071106277682,0.0002903513899924,6.740300124825174e-05,0.4354862124165368,126879,4493,46840.0,210452120.0,0.23638242053310982,0.2771132081245748,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1455,432.0,1.0,0.0,2.0,0.0,5.0,349.0,420.0,0.0,0.0,0.37962962962962965,0.0,0.24074074074074073,0.0,0.37962962962962965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02888758487719,0.0306815324000335,0.0512867801156844,0.0527118786151395,0.0603738787827982,0.0631570123229105,0.0598206052477156,0.0543214016262888,0.0762008550590996,0.0680023472210579,0.0872663257607511,0.0721770475312264,0.0884231704250146,0.0700142509849945,0.0477324167993964,0.032760499622768,0.0335149635342442,0.0130270768714896,0.0076284684382597,0.0016765864699471,0.0003185514292899,1.6765864699471876e-05,0.5077515306499765,15551,2510,15120.0,37951200.0,0.069765160145527,0.031322418194466885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
